sentence_id	sentence	locale	reason

	en	sc-different-language
617d927918e24eca20e18e4516d637d83d964d810f426e28634538ebe25f6407	وہ اپنی ماں کا ساتھ ہے.
	en	sc-different-language
627cde71fce0c7707f0a905a4b526248b2020c96bad48ae6b4465daa966959c2	اے  اللہ ھمیں سیدھا راستہ دِکھاـ	en	sc-different-language
df3938ed6cf5df7b96a6a3f3c0490489dee4a0884456e5468166a6a6512a0490	Maldives Structural Products Pvt.	en	grammar-or-spelling
676a52b2a6d26768bd2521a0fe81cbc4bd19470cc0924b892a0a7244367eafd7	I want you to cum inside me!	en	offensive-language
df67d1c0b22084dcdbe7192e0c37f95b01fd2160a9455e6e3398b8c970fc1a35	He did not remarry, although he had illegitimate children with his mistress.	en	CBDGFSREDA ,LOP NB BVHGFDTDRFRGRTRFDCVSREDSAW12
dbfd6b96dc4e8299ee4e203f5106c848bc78ff414338be8de0f217d50169faad	Moreover, in his Damit wir nicht vergessen!	en	different-language
6d1de9c9c01ab997e6aa3ffead6ca79cc3565f1935316ea7a224f416c60971be	Bis kurz vor Exitus.	en	sc-different-language
6e2732fd60355818af1e09b14c849f630011fe9fbba8624c442dfc2fc3ae7baa	یہ کتاب بہت مفہوم ہے.
	en	sc-different-language
6e49f5f101a7b700880d7d4aad8184561f6dd25f51198a46c5f134ae8b3af61b	دوسروں کی مدد کریں اور ان کی خوشیاں بڑھائیں۔	en	sc-different-language
6f03abcaafff7c93552aa8c80418d0f58259d44c9af1036e761b83455a562161	. زندگی کو اپنے اہم مقاصد تک پہنچائیں۔
	en	sc-different-language
704c80187d6f30c40a1ca684839e20aadfc54b53ca58fd6a382b596bc672d3e4	ان کی میہندی کل منائی جائے گی۔ 
	en	sc-different-language
7072c68770632444d5a812a7b47a969e69dbee5843f3d9f3c0e32c2982d9b03a	کامیابی کی راہوں پر اقدام بڑھائیں اور مقصد تک پہنچیں۔

	en	sc-different-language
7097f3ed893b1da4e4acce0a323f5b654a6d318aa9097d19138826f9b011d552	. محبت کا اظہار خوشبوداری کی طرف راہتا ہے۔
	en	sc-different-language
70bcbe617256154750a2684de43e8a9fc8ca2c91c2c80e93600a53fda335187d	برائے مہربانی قیمت کو تھوڑا کم کریں۔
	en	sc-different-language
70f74c540ec9ec938940df51c630fb69784201033f7a835fe26c1e221bc3e22b	میں اپنی کتاب دھوندتا ہوں.
	en	sc-different-language
f222a44380dd537fd70517e9ca8cbf7c1114f28f2b941f1bebfdd56b1c25ba04	We should read books 	en	.
dfb2d44b2f23b959349fc37da763edcac2ddff3a0919980758a56afc7d52c680	The O'Connor family enjoys hiking, scuba diving, music, and travel.	en	different-language
dfe86dce847fa8d740f7723d68555d5edc7c09e88167fcf7e0affaa64ac5c4b4	The lyrics are unrelated to the Mets or baseball generally.	en	ciao
dfd8ad27ca24596943e9fe491d26bd06719cc447b3560db0c3f89055de7d699d	Suraj Mal at "Britannica"	en	.
e0101b09ae8f67e97e8b0fd43a0fe6f1055cc222f8f1b5eb5715d6c371b20766	Aesthetics studies the concepts of "beauty" and "harmony.	en	"
dfe9a2ef7c767ed7b9fe38cceef0d741216d2eb85f009607336df644188beb8d	Andrew Gleason had no PhD, but considered Mackey to be his advisor.	en	grammar-or-spelling
e01bfff782e21549600188dbbab4036d24b035fd9c965f6a712ae88bee4feefa	Torreense.	en	different-language
e017a7d8b79a2274ceb0e2b36e6e4540e9656da91126bf885ec58d55185037a7	This production propelled the career of William Christie and his ensemble Les Arts Florissants.	en	different-language
df7e3baa6b6e4db9bed361b3df2a2fb4a36acd2caa6c54b4dc962dd00875a660	Fessendent received his early education at the Fryeburg Academy in his hometown.	en	difficult-pronounce
e01c7a061d60140cddb5739b35f8cab753732206054f95ef7debf7c5439f336c	Pontius Meropius Paulinus was born at Bordeaux, in southwestern France.	en	difficult-pronounce
e009559c8afcdb8437bfed4b426bc0c9f422a57715c572b064ff7f029fec120f	Blumlein envisaged introduction of surround sound in the film industry.	en	difficult-pronounce
dfefb3f3f0fc0e03cb067eab3bd35c815115236b7aac4f639d245731b90e0017	Anagnostakis' poetry has been described as "terse".	en	difficult-pronounce
dffee04072a5de95cc819108b44e6b036a5d4693754a0ce931283e1d7a173104	For this reason Thoth was universally worshipped by ancient Egyptian scribes.	en	difficult-pronounce
e00990495440f37bd87b57acdfcc0664a287e6d54fb8c0cac74b03eafb48db8f	If the connective nerve tissues in the trachea degenerate it causes tracheomalacia.	en	difficult-pronounce
e0e5820ab675801d2c9397625520f4287d6ab2b7f1a387177186d280607e2fab	The vice-chair was Adele Meyer, who largely funded the enterprise.	en	different-language
e0e5820ab675801d2c9397625520f4287d6ab2b7f1a387177186d280607e2fab	The vice-chair was Adele Meyer, who largely funded the enterprise.	en	difficult-pronounce
e0e5820ab675801d2c9397625520f4287d6ab2b7f1a387177186d280607e2fab	The vice-chair was Adele Meyer, who largely funded the enterprise.	en	grammar-or-spelling
e0e5820ab675801d2c9397625520f4287d6ab2b7f1a387177186d280607e2fab	The vice-chair was Adele Meyer, who largely funded the enterprise.	en	offensive-language
e0e5820ab675801d2c9397625520f4287d6ab2b7f1a387177186d280607e2fab	The vice-chair was Adele Meyer, who largely funded the enterprise.	en	good direction speaking
5605e8d3d8fc91cac938e64693a8048295d7f3e8e42eb96c4f582af0f602ce6f	Excuses, ik heb nu even geen tijd, ik moet de kinderen van school halen.	en	sc-different-language
b240bd7734b69c3a43ac6b715c2f2915a243fc7563246cac22c7872080280091	Sentences contributed here will be added to a publicly available licensed dataset	en	.
c0a43fa49fbf452ed09cbd4ce8f5b87502bf4b2aca5b1c549fab70a5ea9dfcd5	Talk to a human	en	.
c1f740a930048a3921e195f69bf43cc9eb9471dbb972e553e915429aee7c7b41	Tra i due litiganti il terzo gode	en	sc-different-language
e10b2f02ec6848ef1c86f70b59498f2e6f668919118952b5e60142cd68bbd5f9	Fatal poisoning in humans is very rare, usually occurring after consuming yew foliage.	en	different-language
e10b2f02ec6848ef1c86f70b59498f2e6f668919118952b5e60142cd68bbd5f9	Fatal poisoning in humans is very rare, usually occurring after consuming yew foliage.	en	c
e0f666aa9a3642b7cd8beac2a4006794b5c0b65ebcf918fcb23e4a751bda7c85	It means Fuck the Army.	en	grammar-or-spelling
e0f8f91692f598a74eb6ffb1d14cbb9b4726dc83e3789ba1f96e70616528fd0e	The son of Rev.	en	grammar-or-spelling
e1078e61cb9320bcadba38b49f534fa0e6db1ad237489bcc6297650b4471d3c7	Kaplan wove his New Yorker cartooning into "Seinfeld" with the episode, "The Cartoon.	en	grammar-or-spelling
e1078e61cb9320bcadba38b49f534fa0e6db1ad237489bcc6297650b4471d3c7	Kaplan wove his New Yorker cartooning into "Seinfeld" with the episode, "The Cartoon.	en	"
142dcfc162bb69db1bf88a3cfe68f9fd605ef806a9dae91b80f9ce22189196a5	Cite with a link or the full name of the work	en	.
59e4e32ed0d425d12a76ce8fccf79a050b836ba4b6126c4354d7227e18ec5923	Wait, wait, wait! I have a surprise for you, open your bag.	en	grammar-or-spelling
6bd80f28a013e6e96e4021f6b31ccbb433d665d9dab554afbc220c5d426e5729	it should be easy to read the sentence	en	.
e03280180d32f835fb04fd53d6f25e411d445faca756824892d614630348f13a	He later studied at the and began directing short films.	en	grammar-or-spelling
c5f768744e3a657d1e3170d689ccf7995d3dc3110b7f2a518f71c1d44f9cb952	This is a speech in natural language	en	.
5605e8d3d8fc91cac938e64693a8048295d7f3e8e42eb96c4f582af0f602ce6f	Excuses, ik heb nu even geen tijd, ik moet de kinderen van school halen.	en	sc-different-language
7497bc3b95bcb0e235a378f423f747b95416a26c7cfa220815738c0222b85107	Was hast du gemacht?	en	sc-different-language
77cb96ccfe537484f146e100f9d82bd20fe4a822138692e8d4b12024c7947d1b	 دوسروں کے ساتھ احترام کا اظہار کریں اور ان کے ساتھ اچھے تعامل کریں۔	en	sc-different-language
77f29e386679882e3936b4beab3815a74535b28486ef41e73225d5e1667fad80	დაღამდა და მანქანებმა ქუჩა დატოვეს.	en	sc-different-language
7819dd95057e560e3bce46b52c75e60cea338a381c3cf47d9a9354fa870a6d50	اپنی تعلیم اور دانائی کی قدر کریں۔	en	sc-different-language
78a0c17eb91770672a8e6de44a139ee576988e1929c9e70572dfe0dca42ef642	کیا حماقت ہے؟	en	sc-different-language
792d635c9d4431d7b01daeeb8d737bcafcc151b6d576f46d0f9662dda284cf79	ہم سب دوست ہیں.
 	en	sc-different-language
799fcabfcb1c840c8f8273cb1719795d13bd67f8d3405ea07298571bf25711ed	. تعلیم سے دلوں کو بھرنے کی طرف قدم بڑھائیں۔
	en	sc-different-language
7a12e3de7c1531559fd77e4b3eb4a6a40e2b2230d41e6847e4b3f7b4d40392be	. صحتیابی کی قدر کریں اور صحتیاب رہیں۔
	en	sc-different-language
7a4c68e8ff09a37ca3b87a5adf88755461e0db820783fc873be6d405b793e450	. دوسروں کے ساتھ محبت سے پیش آئیں۔
	en	sc-different-language
a31bcb5b4d71fb67cba8351f732e81531283203a0e6221b87e385817b5acdb13	What am I going to do? I'm such a bad boomer.	en	2 sentences
e138cd2064269c104c262a55ed9a3fedd034c6a2392aecb766e208d76b5bfac4	Pei and Samuel Balen.	en	offensive-language
898c30b06a6bf449cba9efbe51b49e9130180e33e1e05661920b6a466ff50783	तुम क्या कर रहे हो 	en	sc-different-language
064ecf4395eaed1ee6f0e6ec8de447d3ac434ef0501b7577a63d6eb65e1cbf19	Guys look better in Speedos, it's true!  Don't wear baggy board shorts.	en	grammar-or-spelling
064ecf4395eaed1ee6f0e6ec8de447d3ac434ef0501b7577a63d6eb65e1cbf19	Guys look better in Speedos, it's true!  Don't wear baggy board shorts.	en	2 sentences
8b87f031017a15f4a92a6dd2b89abacace966fc82c85f3bc6c8f9ce52094d81d	Oh, ok. How much do I owe you? Do you need to?	en	grammar-or-spelling
96e7aa8f63dd6cb17cf58f50d6d992d02a6b2ee2939a5ab2948d8938a9767f73	Mjafton ta kërkosh, ta klikosh dhe prenotosh!	en	sc-different-language
e19e0cd4858857fa6b506484730262e2ae3c085a17714bc3e4a9601e201ed1ff	Hattori received a Ph.D. from Showa University.	en	grammar-or-spelling
e1a104543cb28f634e1471ba0f9f1d11f407e02a52678df3d09cf2510f86eddf	He studied philosophy under James Seth at Brown University where he earned his B.	en	grammar-or-spelling
e1a12e83b5f411bb5e00c5be033c700202218bdeff8f45cd1a33299b06a2727d	'Was it good, Mr. Forman? he asked me after every perfect shot.	en	grammar-or-spelling
e201fd917cae4c96b002b5dd2445e813008e68d59b6490cf46c21a985a492688	Confederate forces defeated the Union's only attempt to capture Charleston, South Carolina, by land.	en	difficult-pronounce
e208157f7bf60bb90cbf5603a13275c23466b18d1b96d26c793566262bd14273	The Greens are member of the European Green Party and the Global Greens.	en	grammar-or-spelling
8638715ac72daf8b9c1194b4d167fc462bde0cdc74a3780fa2431716f54ea1cc	Men and women danced with thair arms round each other's waists.	en	grammar-or-spelling
86ffa9110cde737c5a9308392e08525e8d66f962f63bf3a27e8e84172d096ec4	The tree was shaking in the wind	en	.
e22460d0e24c189c99fac14e25ffb8fd80b41632fc8256bb7aa9dc00a3d832cd	John Koenig and music direction by Cpl.	en	grammar-or-spelling
e24390a2d08cf798431fdb50ba67f6cc429191c5392d19d3ba57ca8633f46d06	At AaB, he quickly established himself as a playmaking midfielder.	en	grammar-or-spelling
e2558ea622011794d6b87438e9b08250ab117eee93f972a2647d1872585bb666	Alice said she no knowledge of the diamond.	en	grammar-or-spelling
e25741a31d3a7e80c630a8df7cfb08e0757b01cfaa703ba7ddf768ff7e4bc5e2	The is available in two editions.	en	grammar-or-spelling
e24e8be7889ea33354b7c2758d1a54cd034da239d123596fadd033899de50ea9	Service disruption affected the eastern route into Bangladesh while western one is not affected.	en	grammar-or-spelling
e2201138f852bda1deadf708c08a099367153ec579ecbdb0ff9addc92679a645	She also won other award for her performance.	en	grammar-or-spelling
e21704a6eeb08bbb79f84e709ce52cb509cfd695c80ed4b24b5ee3601a74a9c1	In the absence of a catalyst, the equilibrium is reached quite slowly.	en	difficult-pronunciation
e2678ba7e46f717f1b40b2146c520fd3cbf446f708079ec963708b3ebc532cd6	At the center of town, Mass.	en	grammar-or-spelling
e273476ac045f75345fa03b3fddede65f7325259b72db6a600a00d955a6c98c9	The map of biogeographic regions is deliberately simplified and ignores local anomalies.	en	difficult-pronounce
e252eab8ebf44ef6013400685dc013dadbf222dbc86e80d6d63e46325b77bcd4	The uyezd town was Torzhok.	en	difficult-pronounce
e273db4526890db88f1d388e445c6f24b0df066f60172f02e034a3a0054af701	However, Maserati dominated the early race with Menditeguy and Moss leading the field.	en	difficult-pronounce
e26effec6db5d50b5e79efc8d632c0b9f1263495fa165e2f9da2c95dfcac6bb5	Tiomkin also paid careful attention to the voices of the actors when composing.	en	difficult-pronounce
e2712bad5c3635712f372b1b6701b624a9eb80fcb2fc0e6ba152dfa3c28aaf4c	According to other sources, he was the son of Belus and Achiroe.	en	difficult-pronounce
e2639635b017d5e6d381fb29bb7adb274ae638a3c21dc224ef14ada9eb47e913	This was part of Alcibiades's plan to renew the war with Athens in Attica.	en	difficult-pronounce
e252eab8ebf44ef6013400685dc013dadbf222dbc86e80d6d63e46325b77bcd4	The uyezd town was Torzhok.	en	difficult-pronounce
e2516c9f6ebb123e7a61073b13e8c0c9066b24322c8d85533c2e4312caee1eb3	The president and trustess serve four-year terms and are elected at large.	en	grammar-or-spelling
e2670ebacbd00adec2fb58a79b4d2b1aca08c1c369fb356c962b74f7c07de0a7	It was founded by the Socialist Party and Cymru Goch and some independents.	en	difficult-pronounce
aeefc11d30dbfedd49c121f1a91d57c5102369fa8a7e6d033f225fc9a81e2f6f	Medieval, city view, sunset, lively marketplaces, traders, citizens, historical buildings, Charles Angrand style	en	.
e28905207c31019e7e35c109f6a534075c0ab8d2953414560d77b091046a4490	Taimens grow to huge sizes here; specimens weighing have been caught here.	en	grammar-or-spelling
e2902e93fbf6e508b37408ed42279bcefe2e4ad766cbee4342bffeda95626ed7	The commune is not extensive so it does not any division into districts.	en	grammar-or-spelling
e27a797aba7db9238345ee8864d0a576fe419dfb4968d9d8f1131f7ab20064b3	The site of the furnace is marked on Ordnance Survey maps.	en	difficult-pronounce
e2b3b12280e362176f65583226a9a615db189f7f99faf7de5e33d9c48c4916b8	A minimum sea level pressure of was recorded at the Hong Kong Royal Observatory.	en	grammar-or-spelling
e2d651e40276814ff4c939f48c912b20df35b384fa55559792d82f072e685ef4	For many years, Germantown Friends gave academic awards to its students.	en	offensive-language
e2d651e40276814ff4c939f48c912b20df35b384fa55559792d82f072e685ef4	For many years, Germantown Friends gave academic awards to its students.	en	grammar-or-spelling
e2d651e40276814ff4c939f48c912b20df35b384fa55559792d82f072e685ef4	For many years, Germantown Friends gave academic awards to its students.	en	different-language
e2d651e40276814ff4c939f48c912b20df35b384fa55559792d82f072e685ef4	For many years, Germantown Friends gave academic awards to its students.	en	difficult-pronounce
96e7aa8f63dd6cb17cf58f50d6d992d02a6b2ee2939a5ab2948d8938a9767f73	Mjafton ta kërkosh, ta klikosh dhe prenotosh!	en	sc-different-language
9a4af5b88553ad1c613cc45382e6e87e4110bdecba2fc89b331b4d263e36b3a1	हेलो मेरा नाम अभिषेक है।  आज मैं आपको Artificial  इंटेलिजेंस के बारे मैं बताऊंगा। 	en	sc-different-language
9a9d532bd923e390c0aa19d6e4d0c49ef51db8075fbc9e928bf1b1cd3e141360	ہمیں موسیقی پسند ہے.
	en	sc-different-language
9e43cab1955e47ae937f614ed475329bd62d2c1c97be1377f2b513b4070b1f9a	Bella has suffered from a pulmonary embolism for some time	en	.
9b6b658fd89629512915843228d05e86d145ba3534d07ee4fbd80601c1411526	Have you been to the new ice cream shop in neighborhood?	en	grammar-or-spelling
e346f4e9d526f847c7af6b6b9a0652f7c5be9358c617ee5232d88edd9f6c7c59	In the winter, basketball and table tennis are offered for both boys and girls.	en	offensive-language
9f6f800387768a22381db7d5f330b3d295fd807db73ec9967eba117370071b20	What makes a job in software engineering attractive?	en	sc-different-language
9f7714192711248bee7676e9c3e5b8d34b7586d8a70ee9a6eb1f48773dc95cb9	Teste de linguagem
	en	sc-different-language
9f9c279a51514fff2b0c1d7713d0deb86022540320a0bda62d5566346c579ffb	تمہیں پتا ہے؟ 	en	sc-different-language
9feeb28bfccc6001ff50b650ad98d4e40044c40b74af6fa3281f8f2d3515f73c	یک بازی برنامه‌نویسی با ربات‌های کوچک	en	sc-different-language
a01d2aa5ca2337665889fe224d175911c37f0a35f4f4146f5f50a5480433f35b	. دوسروں کی ترسیل کو سمجھنے کی کوشش کریں۔
	en	sc-different-language
e34bb9b2010dd1f2b20904340a75eaf3755d09c5c511a7fee56c2db27d496f21	The tourists can have the tent has both bring their own tents or rental.	en	grammar-or-spelling
e34758811252b60256a0e9bf96911b18ac7d85ea5fdae5ba632d5184dba7c184	Maie Casey.	en	grammar-or-spelling
e35973060c2f79c70334000f352beeb84e0b5cb1f4c1c05bb464b42f1c559880	Ptolemy's deaths are animated in different ways, depending on the enemy who kills her.	en	difficult-pronounce
e358247e83e89804163f745b4fa75e5ad4e396d7ddf94d83a49b08660c5129ef	It is located about halfway between Amiens and Bapaume.	en	difficult-pronounce
e36e52f5e4d32b1b78a0c24927413a6ad525d0520fbdc6b0b306f0c448aa911f	The allophones of are quite complex.	en	grammar-or-spelling
a2960db92b2d39663fb399ac0993aea7e07e38164ad0ea95e6a6f3e05658ccd3	اچھے پڑوسی اللہ کی نعمت ہوتے ھے ـ
	en	sc-different-language
a42289999aa3e3bfe9eecea8729f91b83ed496ebae6a15f9565053c5e239d2a1	. اپنی تعلیم اور دانائی کی قدر کریں۔
	en	sc-different-language
a456539f0251139e2f3c8d10c5d2fcdaecb1e8f6355bd8886e1729c130fd78aa	اور بھلا درد کون سہتا ہے ـ	en	sc-different-language
a464e7de86f07739904cb185f4f54689671a35ee7b69b429cf8ec5f000b8c156	شەو و ڕۆژ بووین بە گرفت	en	sc-different-language
a4fd5ccac7e19cd4708ff9d8e1659c1652d9e215e63e4cccac7e8e6a811fe8da	وہ روزانہ ورزش کرتا ہے.
	en	sc-different-language
e36e52f5e4d32b1b78a0c24927413a6ad525d0520fbdc6b0b306f0c448aa911f	The allophones of are quite complex.	en	grammar-or-spelling
ac16428eb8d7c952792a8fc7b6aa230ea65043fe1c664c64d648f3aa5c9d40a8	She sells sea shells by the seashore. The shells she sells are surely seashells.	en	2 sentences
b2d8352c6833e975e1619246dfae20e8d19a12196d5052bdc65f244ba5c0370e	It's funny to think that someone you don't know wrote this sentence	en	.
b3ab05beb4cf20b2791a391204df0f033870b8bc24186f31c3a2723a203932db	Conveniently, the pyrotechnist lives near the fire station	en	.
c39d5cdfca33145c80654ccebac2da02aa42b7523d6b4313f7bc3146ad7fcfe3	The hedgehog ate a strawberry before going about his day	en	.
c5323b8d9a9e42fabfdf51b95c952bd5020d67ce29a2e0be0cf73ada1e99c8c8	There was a rabbit in the house. He was hungry.	en	grammar-or-spelling
c5323b8d9a9e42fabfdf51b95c952bd5020d67ce29a2e0be0cf73ada1e99c8c8	There was a rabbit in the house. He was hungry.	en	2 sentences
dda2ffd1273bfe664d803d07c8d265b0b9d5d69803ae565276081a5783ad4d09	اَلثُّلَاثَاء اَلدَّامِي . . إِسْرَائِيل تَعْتَرِفُ بِأَشْرَسِ يَوْمٍ فِي مَعَارِكَ غَزَّةَ	en	sc-different-language
e363d095cf4bcf093235246e124aad9f7e57869b765aa5c8c1bb965344d284ab	All those officials were responsibility for the Solomons as well.	en	grammar-or-spelling
e3b5c19cd4a6707995de18fa7d5f5e01820d56fd2ba4a8697ae1fa92dee91c9c	Along his academich path, Amelunxen has been active as an editor.	en	grammar-or-spelling
e3ccc5988b535ffd4ac02e7cbd73eb13ea782b122a894e0d30ae5ed55c1a75e9	The prediction tool is freely accessible to public in the form of web server.	en	grammar-or-spelling
e3e4b49311f9489129875773a89e8ed682c4d4adecddba52f1631af71a1a0a8a	Complicated reports and their preparation consumes lots of valuable time.	en	grammar-or-spelling
e3f300bb2fc61b7657f90c5e20837b8eeddb3ce2f9c4b9af632b08d5e942d292	A person involving in the plinking exercise is colloquially known as a "plinkster".	en	grammar-or-spelling
7602fa6b17f980627ee5c154c886ec34bcb4676942c1db0e0f91dbd7682b776a	I've got no fucking idea why exclusive lotteries are so different to gold.	en	offensive-language
abfe2f00a0c57ff8227327fa8b3e018df97794c9a3679c9e2123e7debf5d8813	Hola buena tarde gracias adios	en	sc-different-language
ac16428eb8d7c952792a8fc7b6aa230ea65043fe1c664c64d648f3aa5c9d40a8	She sells sea shells by the seashore. The shells she sells are surely seashells.	en	difficult-pronounce
abfe2f00a0c57ff8227327fa8b3e018df97794c9a3679c9e2123e7debf5d8813	Hola buena tarde gracias adios	en	sc-different-language
ada95d8dd16f7630ee33c080695a8f741ba81b71621b7c5c4ee964325ce4af0a	 کثرت سے جانے والے مزارات میں سے ایک ہے	en	sc-different-language
adf7a5d407b32dca97a370f28607825af62a2fe721423274812b549317ffb5d5	یہ تـو وقت کی سـازش ہےـ
	en	sc-different-language
ae7a7f15a2c2473e5e2af5c86cbf4c273c833a864a7b6c5c7651a17f4e5ebbc2	. دنیا کو خوشبوداری سے دیکھیں۔
	en	sc-different-language
b0663d0a5c33a001107cb34cd74b6a7936c33fdfa3913c6e98979d9e32bc5ab2	Tomorrow we have Mateo and Leon for the day, which is easy	en	.
e46f8ab72b3ad67701e1af1bee09ec30203b6f5eb0b4bd02997f948fac1e41db	A cash prize of Rs.	en	grammar-or-spelling
e46a0a74bd705f2cbdc6131d945d2d2487697eb1de5fffc83ded8b9111c08f5c	In its review "Geographical" called the book ""a fascinating and gentle read"".	en	"
e46e23dff990b0e64a285e7d6426fadb6239357714d69732791e51a1f57032e5	I'd say, 'Give me the script.	en	grammar-or-spelling
e46e23dff990b0e64a285e7d6426fadb6239357714d69732791e51a1f57032e5	I'd say, 'Give me the script.	en	"
b058b68e36d4c80b9a7c1383cdfac55097518be51f3ef2977274c2e079765ae9	After finishing his meal, Donald Trump ate Joe Biden.	en	Political
e47a0ae3f38bc5e4cd633ad22f981aee50b0f31cee369971f9bc8999cb8b6169	Chowdhury was married to Shaila Ahsanullah of the Dhaka Nawab Family.	en	difficult-pronounce
e471fe2335229d1ccb1c52b31714ef8fab299ba3bb779cae1623037574430f51	The Society frequently arrange debates, lectures and concerts.	en	grammar-or-spelling
e452a89bb56a4d696d3524880026ef89161b1cd875863c768ddbb28d958110f9	This car offered Italian leather upholstery, and reversing parking sensors.	en	grammar-or-spelling
e489093a4887a5a107136ef88874cc082186a1d071d4136f89770a4d580dc780	Rabbani belonging to All India Trinamool Congress.	en	grammar-or-spelling
e45714e32203313cc5ff15ccdbd2676444c0e63d1a757220113b73f0f97e8adf	The next year he cryptically noted a cover to the walkway to the necessary.	en	grammar-or-spelling
e484e270612ebedd2914cc184c34784795b28c92134620406ccf506d5828805a	Nether Largie South is the oldest monument of the linear cemetery.	en	difficult-pronounce
e4750b3b4cd1386a3f70a6fda0375baf67237d509cae7cca1b566f19ebab670f	Then he retired to the priorate of S. Eusebio in Fontanella.	en	difficult-pronounce
e48b469d92f9070919bc919a3acdaceae1e4afe69342f6a77db81a42de9777a3	Its subtitle was "Tidsskrift for fri sprogutvikling".	en	different-language
e487ba17caf3133268af43e4545c1067bcce51780be923caa2655aa013191a34	Glubbdubdrib is about one third as large as the Isle of Wight.	en	difficult-pronounce
e46abfd341984b3320f1bc1d4e9da5126ec4113fddbe0128bc6a430b0679a9df	"Dipetalogaster" is routinely infected by the Chagas disease parasite "Trypanosoma cruzi".	en	different-language
e49c2b8b97ac4313c5a301ab0c5ec0cfc657321059d521acb0af2b50eed828fa	Inhabitants of the range include the Ketengban.	en	difficult-pronounce
e49c2b8b97ac4313c5a301ab0c5ec0cfc657321059d521acb0af2b50eed828fa	Inhabitants of the range include the Ketengban.	en	different-language
e4789881fe8c515290da1da8e736322e80cb0bf8c64099835a8f43e5bc62e775	This can be partially ameliorated via broad particle size distributions via the Farris effect.	en	difficult-pronounce
e49f0c7014398281ba5ecb660b218034bd06679b996a345eaac6deb2c06a19a9	The Gaggia S.p.	en	not a sentence
e4307ae5f4213a18338595b4aac71073edfc306a65d30769d41971c8dd4e4730	However, the status of "Mammut" or "Zygolophodon borsoni" in the literature appears equivocal.	en	difficult-pronounce
e48b469d92f9070919bc919a3acdaceae1e4afe69342f6a77db81a42de9777a3	Its subtitle was "Tidsskrift for fri sprogutvikling".	en	different-language
e48b469d92f9070919bc919a3acdaceae1e4afe69342f6a77db81a42de9777a3	Its subtitle was "Tidsskrift for fri sprogutvikling".	en	difficult-pronounce
e49ecb230567c2f608507ef21785f881efe0171ef07f117cf8ca205378536ad1	Onoda trained as an intelligence officer in the of the Nakano School.	en	grammar-or-spelling
e4a21c1ae60432a9211f9d98244a418e917bdb96b8f8a2fd8c14eee11a44de50	It lies within Armagh, Banbridge and Craigavon.	en	difficult-pronounce
e4ae040f1245bf1f67639e7928aedf020270586f50209de93bcef85c12c40f2d	There remains one primary manuscript, Parisinus suppl.	en	Abbreviation?
e49f0c7014398281ba5ecb660b218034bd06679b996a345eaac6deb2c06a19a9	The Gaggia S.p.	en	grammar-or-spelling
b9e271b247fd44e73f16ea78e9b78022b73476f40a96b67f5bc6dff90473d6f8	میں آپکے لیے کیا کرسکتا ہوں؟	en	sc-different-language
ba0fd0edc8e215fc10fdbf0fdfa589710cc07de171372652318637bd5a4c1253	زندگی کے تمام لحاظ سے فیصلے کو دھیان سے کریں۔	en	sc-different-language
bafeba712ea4d6021fdc5278acdf71024502e49154c7231ef02cfd7430a7d63d	. خود پر قابو رک
	en	sc-different-language
8af69bbc9cdb5d6e77f740589355a0d61034d75b255d3b7cb8b1b4a7132ff062	This is the dumbest thing I've ever heard. Now, Get out!	en	grammar-or-spelling
e4c7c3f95517b80065fb31ee71283741df919673eaa967ac07885e0ea1aff215	Some of those are k.d.	en	grammar-or-spelling
b05b7964014863657314c1aa07f20888f4b98644934a7585f29b8650c9e9f440	they can be pulled upstream by draft animals on the shores.	en	grammar-or-spelling
e4eb92430e3c9d4d97138fa0daccd3996ba956dd36419702d82ad2154f2c677e	But this does not automatically follow.	en	different-language
bf01e85e86211c9e15e51d2d9416fd3f33f4fd7479ce6bb4e98cc218af6f9d7f	Does he look like a bitchy?	en	offensive-language
bf35e5a0f5316c39dbfae583888be2e082772c6cf3f06b070c8abb857bd08089	سچائی کو پسند کرو.
	en	sc-different-language
bfa3ab7d257e507f0d6bc2c64b3f66cb3fc584f4886c64dd18698dac763b25d2	. خود کو توانائی دیں اور نیک بنائیں۔
	en	sc-different-language
bfc5651d0cf9ac433de76893e81c352af653cd4a627b50c7566f61619784b7f1	. زندگی کو اپنی مرضی کے مطابق بنائیں اور خوش رہیں۔
	en	sc-different-language
c03b680939dd7a22cfc0cd45a9777a733eed7f3b29fdd31a94fd701117fb9477	Di quale clan parliamo?	en	sc-different-language
e4e4f37501eb26a96de2e17320088edf3efa4b89335c2fab1b53b898f529cd12	"Trichomonas vaginalis" infection in males has been found to cause asymptomatic urethritis and prostatitis.	en	difficult-pronounce
e4e4f37501eb26a96de2e17320088edf3efa4b89335c2fab1b53b898f529cd12	"Trichomonas vaginalis" infection in males has been found to cause asymptomatic urethritis and prostatitis.	en	Stop putting in fucking tongue twisters. You may not take Common Voice seriously but other people do.
e4fd320544c597c037c2736c270620ae885a9fab72d2fdcc4e265f00c4f09cbc	A particularly rich trove of anecdotes is found in Iamblichus's "Vita Pythagorica".	en	difficult-pronounce
e508e0ab38f0adfa42483701515e551178afae1c9d3d75c99f03496addfb65cb	Instead of considering collections of only points, set-valued analysis considers collections of sets.	en	Stop permitting sentences which are too long to say in the time limit. It is very annoying.
